sample_id,haplotype,assembly_name,location
HG04228,1,HG04228_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG04228/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_ont/HG04228.R941_minimap2_2.28.corrected.downsample_1.0.hmm_flagger_v1.2.0_prediction.conservative.canonical.no_Hap.hap1.bed
HG04204,1,HG04204_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG04204/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_ont/HG04204.R941_minimap2_2.28.corrected.downsample_1.0.hmm_flagger_v1.2.0_prediction.conservative.canonical.no_Hap.hap1.bed
HG04199,1,HG04199_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG04199/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_ont/HG04199.R941_minimap2_2.28.corrected.downsample_1.0.hmm_flagger_v1.2.0_prediction.conservative.canonical.no_Hap.hap1.bed
HG04184,1,HG04184_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG04184/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_ont/HG04184.R941_minimap2_2.28.corrected.downsample_1.0.hmm_flagger_v1.2.0_prediction.conservative.canonical.no_Hap.hap1.bed
HG04160,1,HG04160_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG04160/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_ont/HG04160.R941_minimap2_2.28.corrected.downsample_1.0.hmm_flagger_v1.2.0_prediction.conservative.canonical.no_Hap.hap1.bed
HG04157,1,HG04157_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG04157/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_ont/HG04157.R941_minimap2_2.28.corrected.downsample_1.0.hmm_flagger_v1.2.0_prediction.conservative.canonical.no_Hap.hap1.bed
HG04115,1,HG04115_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG04115/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_ont/HG04115.R941_minimap2_2.28.corrected.downsample_1.0.hmm_flagger_v1.2.0_prediction.conservative.canonical.no_Hap.hap1.bed
HG03942,1,HG03942_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03942/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_ont/HG03942.R941_minimap2_2.28.corrected.downsample_1.0.hmm_flagger_v1.2.0_prediction.conservative.canonical.no_Hap.hap1.bed
HG03927,1,HG03927_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03927/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_ont/HG03927.R941_minimap2_2.28.corrected.downsample_1.0.hmm_flagger_v1.2.0_prediction.conservative.canonical.no_Hap.hap1.bed
HG03874,1,HG03874_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03874/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_ont/HG03874.R1041_minimap2_2.28.corrected.downsample_1.0.hmm_flagger_v1.2.0_prediction.conservative.canonical.no_Hap.hap1.bed
HG03834,1,HG03834_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03834/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_ont/HG03834.R941_minimap2_2.28.corrected.downsample_1.0.hmm_flagger_v1.2.0_prediction.conservative.canonical.no_Hap.hap1.bed
HG03831,1,HG03831_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03831/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_ont/HG03831.R941_minimap2_2.28.corrected.downsample_1.0.hmm_flagger_v1.2.0_prediction.conservative.canonical.no_Hap.hap1.bed
HG03804,1,HG03804_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03804/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_ont/HG03804.R941_minimap2_2.28.corrected.downsample_1.0.hmm_flagger_v1.2.0_prediction.conservative.canonical.no_Hap.hap1.bed
HG03784,1,HG03784_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03784/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_ont/HG03784.R1041_minimap2_2.28.corrected.downsample_1.0.hmm_flagger_v1.2.0_prediction.conservative.canonical.no_Hap.hap1.bed
HG03742,1,HG03742_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03742/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_ont/HG03742.R941_minimap2_2.28.corrected.downsample_1.0.hmm_flagger_v1.2.0_prediction.conservative.canonical.no_Hap.hap1.bed
HG03710,1,HG03710_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03710/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_ont/HG03710.R941_minimap2_2.28.corrected.downsample_1.0.hmm_flagger_v1.2.0_prediction.conservative.canonical.no_Hap.hap1.bed
HG03704,1,HG03704_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03704/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_ont/HG03704.R941_minimap2_2.28.corrected.downsample_1.0.hmm_flagger_v1.2.0_prediction.conservative.canonical.no_Hap.hap1.bed
HG03688,1,HG03688_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03688/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_ont/HG03688.R941_minimap2_2.28.corrected.downsample_1.0.hmm_flagger_v1.2.0_prediction.conservative.canonical.no_Hap.hap1.bed
HG03669,1,HG03669_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03669/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_ont/HG03669.R941_minimap2_2.28.corrected.downsample_1.0.hmm_flagger_v1.2.0_prediction.conservative.canonical.no_Hap.hap1.bed
HG03654,1,HG03654_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03654/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_ont/HG03654.R941_minimap2_2.28.corrected.downsample_1.0.hmm_flagger_v1.2.0_prediction.conservative.canonical.no_Hap.hap1.bed
HG03583,1,HG03583_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03583/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_ont/HG03583.R1041_minimap2_2.28.corrected.downsample_1.0.hmm_flagger_v1.2.0_prediction.conservative.canonical.no_Hap.hap1.bed
HG03521,1,HG03521_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03521/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_ont/HG03521.R1041_minimap2_2.28.corrected.downsample_1.0.hmm_flagger_v1.2.0_prediction.conservative.canonical.no_Hap.hap1.bed
HG03471,1,HG03471_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03471/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_ont/HG03471.R941_minimap2_2.28.corrected.downsample_1.0.hmm_flagger_v1.2.0_prediction.conservative.canonical.no_Hap.hap1.bed
HG03470,1,HG03470_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03470/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_ont/HG03470.R941_minimap2_2.28.corrected.downsample_1.0.hmm_flagger_v1.2.0_prediction.conservative.canonical.no_Hap.hap1.bed
HG03369,1,HG03369_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03369/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_ont/HG03369.R1041_minimap2_2.28.corrected.downsample_1.0.hmm_flagger_v1.2.0_prediction.conservative.canonical.no_Hap.hap1.bed
HG03270,1,HG03270_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03270/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_ont/HG03270.R1041_minimap2_2.28.corrected.downsample_1.0.hmm_flagger_v1.2.0_prediction.conservative.canonical.no_Hap.hap1.bed
HG03239,1,HG03239_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03239/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_ont/HG03239.R941_minimap2_2.28.corrected.downsample_1.0.hmm_flagger_v1.2.0_prediction.conservative.canonical.no_Hap.hap1.bed
HG03225,1,HG03225_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03225/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_ont/HG03225.R941_minimap2_2.28.corrected.downsample_1.0.hmm_flagger_v1.2.0_prediction.conservative.canonical.no_Hap.hap1.bed
HG03209,1,HG03209_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03209/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_ont/HG03209.R941_minimap2_2.28.corrected.downsample_1.0.hmm_flagger_v1.2.0_prediction.conservative.canonical.no_Hap.hap1.bed
HG03195,1,HG03195_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03195/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_ont/HG03195.R941_minimap2_2.28.corrected.downsample_1.0.hmm_flagger_v1.2.0_prediction.conservative.canonical.no_Hap.hap1.bed
HG03139,1,HG03139_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03139/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_ont/HG03139.R941_minimap2_2.28.corrected.downsample_1.0.hmm_flagger_v1.2.0_prediction.conservative.canonical.no_Hap.hap1.bed
HG03130,1,HG03130_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03130/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_ont/HG03130.R941_minimap2_2.28.corrected.downsample_1.0.hmm_flagger_v1.2.0_prediction.conservative.canonical.no_Hap.hap1.bed
HG03041,1,HG03041_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03041/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_ont/HG03041.R941_minimap2_2.28.corrected.downsample_1.0.hmm_flagger_v1.2.0_prediction.conservative.canonical.no_Hap.hap1.bed
HG03017,1,HG03017_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03017/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_ont/HG03017.R941_minimap2_2.28.corrected.downsample_1.0.hmm_flagger_v1.2.0_prediction.conservative.canonical.no_Hap.hap1.bed
HG02976,1,HG02976_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG02976/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_ont/HG02976.R941_minimap2_2.28.corrected.downsample_1.0.hmm_flagger_v1.2.0_prediction.conservative.canonical.no_Hap.hap1.bed
HG02965,1,HG02965_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG02965/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_ont/HG02965.R941_minimap2_2.28.corrected.downsample_1.0.hmm_flagger_v1.2.0_prediction.conservative.canonical.no_Hap.hap1.bed
HG02922,1,HG02922_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG02922/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_ont/HG02922.R941_minimap2_2.28.corrected.downsample_1.0.hmm_flagger_v1.2.0_prediction.conservative.canonical.no_Hap.hap1.bed
HG02809,1,HG02809_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG02809/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_ont/HG02809.R941_minimap2_2.28.corrected.downsample_1.0.hmm_flagger_v1.2.0_prediction.conservative.canonical.no_Hap.hap1.bed
HG02735,1,HG02735_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG02735/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_ont/HG02735.R941_minimap2_2.28.corrected.downsample_1.0.hmm_flagger_v1.2.0_prediction.conservative.canonical.no_Hap.hap1.bed
HG02698,1,HG02698_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG02698/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_ont/HG02698.R941_minimap2_2.28.corrected.downsample_1.0.hmm_flagger_v1.2.0_prediction.conservative.canonical.no_Hap.hap1.bed
HG02668,1,HG02668_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG02668/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_ont/HG02668.R941_minimap2_2.28.corrected.downsample_1.0.hmm_flagger_v1.2.0_prediction.conservative.canonical.no_Hap.hap1.bed
HG02647,1,HG02647_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG02647/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_ont/HG02647.R941_minimap2_2.28.corrected.downsample_1.0.hmm_flagger_v1.2.0_prediction.conservative.canonical.no_Hap.hap1.bed
HG02615,1,HG02615_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG02615/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_ont/HG02615.R941_minimap2_2.28.corrected.downsample_1.0.hmm_flagger_v1.2.0_prediction.conservative.canonical.no_Hap.hap1.bed
HG02583,1,HG02583_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG02583/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_ont/HG02583.R1041_minimap2_2.28.corrected.downsample_1.0.hmm_flagger_v1.2.0_prediction.conservative.canonical.no_Hap.hap1.bed
HG02523,1,HG02523_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG02523/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_ont/HG02523.R941_minimap2_2.28.corrected.downsample_1.0.hmm_flagger_v1.2.0_prediction.conservative.canonical.no_Hap.hap1.bed
HG02451,1,HG02451_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG02451/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_ont/HG02451.R941_minimap2_2.28.corrected.downsample_1.0.hmm_flagger_v1.2.0_prediction.conservative.canonical.no_Hap.hap1.bed
HG02391,1,HG02391_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG02391/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_ont/HG02391.R941_minimap2_2.28.corrected.downsample_1.0.hmm_flagger_v1.2.0_prediction.conservative.canonical.no_Hap.hap1.bed
HG02300,1,HG02300_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG02300/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_ont/HG02300.R941_minimap2_2.28.corrected.downsample_1.0.hmm_flagger_v1.2.0_prediction.conservative.canonical.no_Hap.hap1.bed
HG02293,1,HG02293_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG02293/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_ont/HG02293.R941_minimap2_2.28.corrected.downsample_1.0.hmm_flagger_v1.2.0_prediction.conservative.canonical.no_Hap.hap1.bed
HG02280,1,HG02280_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG02280/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_ont/HG02280.R941_minimap2_2.28.corrected.downsample_1.0.hmm_flagger_v1.2.0_prediction.conservative.canonical.no_Hap.hap1.bed
HG02273,1,HG02273_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG02273/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_ont/HG02273.R941_minimap2_2.28.corrected.downsample_1.0.hmm_flagger_v1.2.0_prediction.conservative.canonical.no_Hap.hap1.bed
HG02258,1,HG02258_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG02258/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_ont/HG02258.R941_minimap2_2.28.corrected.downsample_1.0.hmm_flagger_v1.2.0_prediction.conservative.canonical.no_Hap.hap1.bed
HG02178,1,HG02178_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG02178/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_ont/HG02178.R1041_minimap2_2.28.corrected.downsample_1.0.hmm_flagger_v1.2.0_prediction.conservative.canonical.no_Hap.hap1.bed
HG02165,1,HG02165_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG02165/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_ont/HG02165.R941_minimap2_2.28.corrected.downsample_1.0.hmm_flagger_v1.2.0_prediction.conservative.canonical.no_Hap.hap1.bed
HG02155,1,HG02155_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG02155/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_ont/HG02155.R941_minimap2_2.28.corrected.downsample_1.0.hmm_flagger_v1.2.0_prediction.conservative.canonical.no_Hap.hap1.bed
HG02135,1,HG02135_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG02135/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_ont/HG02135.R941_minimap2_2.28.corrected.downsample_1.0.hmm_flagger_v1.2.0_prediction.conservative.canonical.no_Hap.hap1.bed
HG02132,1,HG02132_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG02132/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_ont/HG02132.R941_minimap2_2.28.corrected.downsample_1.0.hmm_flagger_v1.2.0_prediction.conservative.canonical.no_Hap.hap1.bed
HG02129,1,HG02129_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG02129/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_ont/HG02129.R941_minimap2_2.28.corrected.downsample_1.0.hmm_flagger_v1.2.0_prediction.conservative.canonical.no_Hap.hap1.bed
HG02083,1,HG02083_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG02083/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_ont/HG02083.R941_minimap2_2.28.corrected.downsample_1.0.hmm_flagger_v1.2.0_prediction.conservative.canonical.no_Hap.hap1.bed
HG02074,1,HG02074_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG02074/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_ont/HG02074.R941_minimap2_2.28.corrected.downsample_1.0.hmm_flagger_v1.2.0_prediction.conservative.canonical.no_Hap.hap1.bed
HG02071,1,HG02071_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG02071/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_ont/HG02071.R941_minimap2_2.28.corrected.downsample_1.0.hmm_flagger_v1.2.0_prediction.conservative.canonical.no_Hap.hap1.bed
HG02056,1,HG02056_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG02056/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_ont/HG02056.R941_minimap2_2.28.corrected.downsample_1.0.hmm_flagger_v1.2.0_prediction.conservative.canonical.no_Hap.hap1.bed
HG02040,1,HG02040_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG02040/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_ont/HG02040.R941_minimap2_2.28.corrected.downsample_1.0.hmm_flagger_v1.2.0_prediction.conservative.canonical.no_Hap.hap1.bed
HG02015,1,HG02015_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG02015/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_ont/HG02015.R941_minimap2_2.28.corrected.downsample_1.0.hmm_flagger_v1.2.0_prediction.conservative.canonical.no_Hap.hap1.bed
HG02004,1,HG02004_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG02004/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_ont/HG02004.R941_minimap2_2.28.corrected.downsample_1.0.hmm_flagger_v1.2.0_prediction.conservative.canonical.no_Hap.hap1.bed
